id,title,text,url,wiki_id,views,paragraph_id,langs
270211,The Expression of the Emotions in Man and Animals,"Darwin had intended it as a section of ""The Descent of Man"". However, that book was already quite long: it was published in two volumes. So the ""Expression of the Emotions"" was published separately in 1872.",https://simple.wikipedia.org/wiki?curid=628273,628273,3.178053855895996,1,14
29905,Indo-European languages,"Some 20th-century scholars thought Indo-European languages started in Armenia or India, but most now think that it started in Eastern Europe or Anatolia.",https://simple.wikipedia.org/wiki?curid=33485,33485,144.07376098632812,13,185
122367,Federal Reserve,"The Federal Reserve (sometimes called ""The Fed"") is a large central bank in Washington, D.C. that was founded in 1913. It lends money to other, smaller banks. The ""Federal Reserve Board"" is a group of financial leaders who work for the Federal Reserve and decide how much to charge these banks for borrowing money (this charge is called an ""interest rate""). The Federal Reserve interest rate is decided by the Federal Reserve Board after studying the condition of the U.S. economy.",https://simple.wikipedia.org/wiki?curid=14781,14781,20.624515533447266,1,64
348690,Wangfujing station,"Wangfujing Station is a railway station located in Dongcheng, Beijing, It is the transfer station of Line 1 and Line 8. The station is decorated with the color yellow, the color of prosperity.",https://simple.wikipedia.org/wiki?curid=925142,925142,1.3862943649291992,0,5
469384,The Monroes (1966 TV series),"The Monroes was a 1960s American western series that ran for one season and 26 episodes on ABC. It ran from 7 September, 1966 to 15 March, 1967 and was distributed by 20th Century Fox.",https://simple.wikipedia.org/wiki?curid=897338,897338,0.0,0,3
439282,Bill Guerin,"William Robert Guerin (born November 9, 1970) is an American retired professional ice hockey right winger. He works as the assistant general manager of the Pittsburgh Penguins. Guerin played 18 seasons in the National Hockey League (NHL). He played with the New Jersey Devils, Edmonton Oilers, Boston Bruins, Dallas Stars, St. Louis Blues, San Jose Sharks, New York Islanders, and Pittsburgh Penguins.",https://simple.wikipedia.org/wiki?curid=515171,515171,0.0,0,15
418296,Juaye-Mondaye,Juaye-Mondaye is a commune. It is found in the Basse-Normandie region in the Calvados department in the northwest of France.,https://simple.wikipedia.org/wiki?curid=159900,159900,0.0,0,38
216418,USB hub,There are different versions of the USB standard; main difference between the version is the maximum speed that is supported. The USB standard also defines different types of USB plugs.,https://simple.wikipedia.org/wiki?curid=137111,137111,5.9506425857543945,2,26
25993,Atheism,"Anaxagoras was the first known atheist. He was an Ionian Greek, born in Clazomenae in what is now Asia Minor. He travelled to other Greek cities, and his ideas were well known in Athens. Socrates mentioned that his works could be bought in Athens for a drachma. Eventually he was prosecuted and condemned for impiety, and banished from Athens.",https://simple.wikipedia.org/wiki?curid=5976,5976,164.78790283203125,3,165
142034,Foundations of Geopolitics,Dugin has said that General Nikolai Klokotov of the Academy of the General Staff helped him write the book. Klokotov says this is not true.Colonel General Leonid Ivashov helped write the book.,https://simple.wikipedia.org/wiki?curid=911620,911620,15.484804153442383,1,19
168608,Mr. Popper's Penguins (movie),An online Museum Slide Game created by designer Mark Kavanaugh as promotional material for the film is still accessible.,https://simple.wikipedia.org/wiki?curid=450803,450803,10.802672386169434,12,0
141374,2020–21 UEFA Champions League,"The group stage draw was originally to be held at the Stavros Niarchos Foundation Cultural Center in Athens, Greece, but UEFA announced on 9 September 2020 that it would be relocated to Nyon, but it was eventually held at nearby Geneva.",https://simple.wikipedia.org/wiki?curid=828381,828381,15.654703140258789,7,47
79245,Noor Jehan,"Along with Ahmed Rushdi, she holds the record for having given voice to the largest number of film songs in the history of Pakistani cinema. She is also considered to be the first female Pakistani film director.",https://simple.wikipedia.org/wiki?curid=137639,137639,42.988677978515625,1,25
403995,Tsanko Khantov,"Khantov was a fencing coach for over seven years. He is the owner of the ""Windy City Fencing"", an epee fencing club in Chicago, where is also the head coach since 2005.",https://simple.wikipedia.org/wiki?curid=972727,972727,0.6931471824645996,3,3
71416,Wormhole,A wormhole is a theoretical passage through space creating a shortcut through time and space. It is not known whether or not they exist.,https://simple.wikipedia.org/wiki?curid=38265,38265,50.19540786743164,0,67
208035,Ciphertext,Decryption is the reverse process of encryption. It takes the unreadable ciphertext as an input and makes it readable again in the form of plaintext.,https://simple.wikipedia.org/wiki?curid=137530,137530,6.643789768218994,1,16
112301,Nail,"The Romans made extensive use of nails. The Roman army left behind seven tons of nails when it evacuated the fortress of Inchtuthil in Perthshire, Scotland, in 86 or 87 AD.",https://simple.wikipedia.org/wiki?curid=7161,7161,24.038135528564453,2,106
122167,The Guianas,"The Guianas are on the Guiana Shield, a Precambrian geological formation that is limited to the south and to the east by Brazil, to the west by Venezuela and to the north by the Atlantic Ocean.",https://simple.wikipedia.org/wiki?curid=572508,572508,20.624515533447266,1,42
53751,Skate (fish),"Skates are a bit like stingrays (they are in the same group), but they are usually smaller with shorter, thicker tails. There is also a difference: skates do not have stings. Instead, their tails are thicker, with small ""thorns"" along the edges. At the base of the tail is a set of extra fins.",https://simple.wikipedia.org/wiki?curid=40965,40965,72.09069061279297,1,40
10143,Norway,"Unwanted babies were ""placed in the forest"" (""sette barn på skogen"") to die, until the nineteenth century; in the end, the [rural] police authority - consisting of individuals called lensmann - were able to control [and stop] these crimes.",https://simple.wikipedia.org/wiki?curid=3460,3460,341.728515625,26,299
28253,Gainsharing,"Companies with successful Gainsharing plans view Gainsharing as much more than a bonus or incentive system. Instead, they see the system as an important part of their business strategy and a method to drive organization change. When properly designed and implemented, Gainsharing gradually grows into a company's core communications and compensation program. Gainsharing can be a powerful tool if installed and managed by a company that truly believes in its people.",https://simple.wikipedia.org/wiki?curid=39308,39308,152.3926544189453,14,13
257502,Ramna Kali Mandir,The temple was bulldozed by the Pakistan Army on 27 March 1971 during the genocide of the Bangladesh Liberation War,https://simple.wikipedia.org/wiki?curid=367444,367444,3.5835189819335938,1,3
469817,Tan Eng Bock,Tan Eng Bock (29 April 1936 – 30 November 2020) was a Singaporean water polo player He competed in the men's tournament at the 1956 Summer Olympics.,https://simple.wikipedia.org/wiki?curid=804816,804816,0.0,0,3
291249,ATLAS experiment,"It is one of the seven particle detector experiments (ALICE, ATLAS, CMS, TOTEM, LHCb, and LHCf) built at the LHC. LHC is a new particle accelerator at the European Organization for Nuclear Research (CERN) in Switzerland. ATLAS is 46 metres long and 25 metres in diameter, weighing about 7,000 tonnes. The project is led by Fabiola Gianotti. The project has 2,000 scientists and engineers at 165 institutions in 35 countries. The project began operation on 10 September 2008. ATLAS studies highly massive particles which could not be studied using earlier lower-energy accelerators. ATLAS may start new theories of particle physics beyond the Standard Model.",https://simple.wikipedia.org/wiki?curid=168643,168643,2.4849066734313965,0,27
170826,William Ramsay,Ramsay went back to Glasgow as an assistant at the Anderson College. He found a job as Professor of chemistry at the University College of Bristol in 1879.,https://simple.wikipedia.org/wiki?curid=428209,428209,10.397207260131836,2,80
407386,Marion Hartzog Smoak,"Marion Hartzog Smoak (July 8, 1916 – May 4, 2020) was an American politician and lawyer. He was a Republican. He was Chief of Protocol of the United States under President Richard Nixon from 1972 to 1974. He was a member of the presidential campaign staff and transition team for Ronald Reagan in 1980. He also served as member of the South Carolina Senate from 1967 to 1968.",https://simple.wikipedia.org/wiki?curid=751079,751079,0.6931471824645996,0,1
394400,Bob Dornan,"Dornan also served as a combat journalist and photographer on several missions in Vietnam, Laos, and Cambodia during the Vietnam War and flew relief flights into Biafra. He was on active duty until 1958, and attained the rank of Captain. He was in the California Air National Guard and Air Force Reserve until 1975.",https://simple.wikipedia.org/wiki?curid=663411,663411,0.6931471824645996,2,7
326021,Victor Hambartsumian,"Viktor Amazaspovich Ambartsumian (; 18 September 1908 - August 12, 1996) was an Armenian Soviet astrophysicist. He was one of the founders of theoretical astrophysics. Ambartsumian worked in the field of physics of stars and nebulae and stellar astronomy. He was the founder of the Byurakan Astrophysical Observatory. He was a member of the Russian Academy of Sciences (1953, corresponding member since 1939). He was also a member of the Armenian National Academy of Sciences and its president (1947-1993).",https://simple.wikipedia.org/wiki?curid=479688,479688,1.3862943649291992,0,58
105269,Battle of Monte Cassino,"The fourth battle was called ""Operation Diadem"". The plan was that U.S. II Corps on the left would attack up the coast. The French Corps would attack across the Garigliano. British XIII Corps in the centre right of the front would attack along the Liri valley. On the right Polish II Corps (3rd and 5th Divisions) would attack the Abbey. It took two months to get the troops ready. Movements of troops was done in the darkness.",https://simple.wikipedia.org/wiki?curid=428988,428988,26.980623245239258,33,43
474889,Joseph A. Hardy III,"Joseph A. Hardy III (born January 7, 1923) is an American entrepreneur. He is the founder and CEO of 84 Lumber Company and Nemacolin Woodlands Resort. In 1992, after 34 years of running the company, Hardy retired. In 2007, he unsuccessfully ran for Fayette County, Pennsylvania Commissioner.",https://simple.wikipedia.org/wiki?curid=800357,800357,0.0,0,2
395786,Grand Canary (movie),"Grand Canary is a 1934 American drama movie directed by Irving Cummings and based on the novel of the same name by A. J. Cronin and stars Warner Baxter, Madge Evans, Marjorie Rambeau, Zita Johann, Roger Imhof, Gilbert Emery. It was distributed by 20th Century Fox.",https://simple.wikipedia.org/wiki?curid=775902,775902,0.6931471824645996,0,6
306902,Arthur Goldberg,"Arthur Joseph Goldberg (August 8, 1908January 19, 1990) was an American statesman and jurist. He served as the U.S. Secretary of Labor, Supreme Court Justice and Ambassador to the United Nations.",https://simple.wikipedia.org/wiki?curid=458384,458384,2.079441547393799,0,17
303294,Rosmarinus,"Rosmarinus is a small genus of woody, perennial herb with fragrant evergreen needle-like leaves in the family Lamiaceae, native to the Mediterranean region.",https://simple.wikipedia.org/wiki?curid=132495,132495,2.079441547393799,0,27
214575,Finding Dory,Hayden Rolence voiced Nemo the clownfish. This was because Alexander Gould's voice has suddenly deepened since reaching adulthood.,https://simple.wikipedia.org/wiki?curid=395161,395161,5.9506425857543945,2,62
450994,Chevenez,"On 1 January 2009, the former municipalities of Chevenez, Damvant, Réclère and Roche-d'Or merged into the new municipality of Haute-Ajoie.",https://simple.wikipedia.org/wiki?curid=84102,84102,0.0,1,9
69213,Same-sex marriage in the United States,"Same-sex marriage is recognized in all of the United States. As of May 2014, same-sex marriage was legal in 19 states: California, Connecticut, Delaware, Hawaii, Illinois, Iowa, Maine, Maryland, Massachusetts, Minnesota, New Hampshire, New Jersey, New Mexico, Oregon, New York, Pennsylvania, Rhode Island, Vermont and Washington. It was also legal in Washington, D.C.. On June 26, 2015, the United States Supreme Court ruled that same-sex marriage is legal in all states, because of the 14th Amendment.",https://simple.wikipedia.org/wiki?curid=396946,396946,52.481998443603516,0,18
293453,Shirley Mitchell,"Shirley Mitchell (November 4, 1919 – November 11, 2013) was an American radio, movie, and television actress. She was known for her role as Marion Strong in ""I Love Lucy"" in which she appeared in only three episodes.",https://simple.wikipedia.org/wiki?curid=424916,424916,2.4849066734313965,0,13
413603,Poncarale,"Poncarale is a city in northern Italy. Poncarale is in the Lombardy Region. It is in the Province of Brescia and has 5,330 people.",https://simple.wikipedia.org/wiki?curid=508191,508191,0.0,0,48
445010,Sphaenorhynchus carneus,"This frog can change color. At night, this frog is pale green with lighter lines. During the day, it is dark green with reddish-brown marks.",https://simple.wikipedia.org/wiki?curid=937769,937769,0.0,2,12
350832,Alan Abel,"Abel died of heart failure complicated by cancer on September 14, 2018 in Southbury, Connecticut at the age of 94.",https://simple.wikipedia.org/wiki?curid=658048,658048,1.3862943649291992,10,4
485479,Johanna Triebels-Koen,"The ""Mother Triebels Cup"", a cup that could be won at annual HDZ swimming competitions, is named after her. In 1935 Triebels-Koen became Knight in the Order of Orange-Nassau for her work. She became also an honorary member of the Dutch national swimming federation (KNZB).",https://simple.wikipedia.org/wiki?curid=974125,974125,0.0,4,0
350251,Electoral district (Canada),"Right now, federal and provincial electoral districts are only represented by one person. In the past, however, some have been represented by more than one person.",https://simple.wikipedia.org/wiki?curid=710756,710756,1.3862943649291992,1,4
78270,Cocoa,"A pod has a rough leathery rind about 3 cm (1¼ inch) thick. It is filled with slimy pinkish pulp, sweet but inedible, enclosing from 30 to 50 large almond-like seeds or ""beans"" that are fairly soft and pinkish or purplish in color. As soon as they ripen, the pods are removed with a curved knife on a long pole, opened with a machete, and left to dry until taken to fermentation.",https://simple.wikipedia.org/wiki?curid=4828,4828,43.851722717285156,5,44
215517,Trampolining,"The currently accepted basic format for individual trampoline competitions usually consists of two or three ""routines"", one of which may involve a compulsory set of skills. The skills consist of various combinations of somersaults, shaped bounces, body landings and twists performed in various body positions.",https://simple.wikipedia.org/wiki?curid=253130,253130,5.9506425857543945,2,40
260745,Four Books and Five Classics,"This book explains a divination system to predict the future. It is similar to Western geomancy and African Ifá. In Western cultures and East Asia, people still use it to predict the future.",https://simple.wikipedia.org/wiki?curid=922663,922663,3.465735912322998,9,31
177568,Austin Powers (character),"Video Games: Austin Powers, Austin Powers Pinball, Austin Powers: Welcome to my Underground Lair, Austin Powers: Oh Behave!, and Austin Powers: Operation Trivia.",https://simple.wikipedia.org/wiki?curid=522449,522449,9.534161567687988,4,17
325839,Hiroshima Peace Memorial,"Hiroshima Peace Memorial, also called the Atomic Bomb Dome or , is in central Hiroshima, Japan. It is part of the Hiroshima Peace Memorial Park. UNESCO named the dome a World Heritage Site in 1996. The dome is the ruined Hiroshima Prefectural Products Exhibition Hall. It was kept as a memorial to the people who were killed in the atomic bombing of Hiroshima on August 6, 1945. The bombing killed 70,000 people instantly, and another 70,000 died later from the radiation.",https://simple.wikipedia.org/wiki?curid=340802,340802,1.3862943649291992,0,61
482104,Extremely Loud &amp; Incredibly Close (movie),"Extremely Loud & Incredibly Close is an American drama movie released at Christmas 2011. It is based on the novel of the same name. It stars Tom Hanks, Sandra Bullock, Viola Davis, John Goodman, Jeffrey Wright and Max von Sydow with Zoe Caldwell. It is an autistic child whose father is killed in the September 11 attacks. The movie's reviews were negative. It was nominated for Academy Awards for Best Picture and Best Supporting Actor for von Sydow.",https://simple.wikipedia.org/wiki?curid=386985,386985,0.0,0,0
465146,Dendropsophus shiwiarum,Dendropsophus shiwiarum is a frog that lives in Ecuador and Colombia. Scientists think it could also live in Peru.,https://simple.wikipedia.org/wiki?curid=837134,837134,0.0,0,4
134689,Robert Taylor,"Among his best movies include Ivanhoe (1953), Above and Beyond (1952), All the Brothers Were Valiant (1953), The House of the Seven Hawks (1959).",https://simple.wikipedia.org/wiki?curid=287046,287046,17.158781051635742,1,36
132477,Master System,", the Master System was still in production in Brazil by Tectoy. This would make it the world's longest-lived console.",https://simple.wikipedia.org/wiki?curid=108193,108193,17.68202781677246,1,43
63694,Germans,"Descendants (children, grandchildren, great-grandchildren) of Germans in other countries are often called ""ethnic Germans"". There are many ethnic Germans in Belgium, Denmark, Russia, Poland and France. There are also many of them living in the United States Brazil and Canada. There are about 100 million Germans in the world. Most Germans speak the German language (""Hochdeutsch"" is Standard German) and dialects such as Low German and Upper German. Most people in Switzerland and Austria are native speakers of the German language.",https://simple.wikipedia.org/wiki?curid=57364,57364,58.421363830566406,2,94
181680,Coheed and Cambria,"After Kelley left, Sanchez and the other people picked Josh Eppard, who was in the band ""3"", to take his place. In 2001, shortly after The Delirium Trigger EP was made, they changed their name to Coheed and Cambria and Shabütie was finished. The band was now a four piece: Claudio Sanchez, (lead vocals/guitar), Travis Stever, (backup vocals/guitar), Michael Todd, (backup vocals/bass guitar), and Josh Eppard, (drums). When playing live, Dave Parker (keyboards/guitar), sometimes plays too.",https://simple.wikipedia.org/wiki?curid=55862,55862,9.12869644165039,4,17
161869,RMS Lusitania,"The RMS ""Lusitania"" was a British Ocean Liner. Built in 1907, the ship is best known for being sunk by Germany.",https://simple.wikipedia.org/wiki?curid=313174,313174,11.783501625061035,0,49
233727,Religious Zionism,Politically Religious Zionists can especially be found in HaBayit HaYehudi (The Jewish Home) but also in HaLikud.,https://simple.wikipedia.org/wiki?curid=574944,574944,4.852030277252197,3,21
103261,Epistle of James,"The title “servant of God and of the Lord Jesus Christ” (which suggest a Church official), the courage to address “the twelve tribes in the Dispersion” (i.e. Jewish Christian communities outside Palestine, or all faithful living in a non-Christian environment), and the tone of authority throughout the letter, all indicate someone well known and respected.",https://simple.wikipedia.org/wiki?curid=216119,216119,27.791553497314453,1,79
86017,Celtic Christianity,"Roman Christianity, like Roman culture, was a city-based culture. All of the letters of Saint Paul that made it into the official Roman canon of the New Testament were written to new churches in various Roman cities. The Latin word for Celt was ""Galli"". Paul's letter to the Galatians was written to a Celtic settlement, uncharacteristically urban, in what is now Turkey. For most of its early history, the Roman church paid little attention to the country dwellers they called the ""Paganus,"" which is equivalent to the contemporary ""redneck"" or ""country bumpkin."" Consequently, it was not the Roman missionaries who Christianized the vast majority of the European land mass. It was the monks from Ireland who were comfortable with the nature-loving ways of the Paganus. They traveled to mainland Europe and taught the countryfolk Celtic Christianity.",https://simple.wikipedia.org/wiki?curid=183453,183453,37.88865661621094,3,27
112014,Monte Carlo,"Monte Carlo is also the centre of gambling, politics, fireworks and culture. Monte Carlo has a lot of casinos, hotels and historical buildings.",https://simple.wikipedia.org/wiki?curid=50672,50672,24.090251922607422,1,84
461486,Interstate 405 (Oregon),"Interstate 405 (I-405), also known as the Stadium Freeway No. 61, is a short north–south Interstate Highway in Portland, Oregon. It forms a loop that travels around the west side of Downtown Portland.",https://simple.wikipedia.org/wiki?curid=880086,880086,0.0,0,5
48494,Bernie Sanders,"He worked as a writer and director for the American People's Historical Society (APHS). When he worked at APHS, he made a 30-minute documentary about Eugene V. Debs.",https://simple.wikipedia.org/wiki?curid=460276,460276,82.14584350585938,11,114
407440,Hamza Dag,"Hamza Dag ( born in 1, March, 1980 , in Manisa , Turkey ) He is Turkish politician, lawyer, And a former deputy in the Turkish Parliament",https://simple.wikipedia.org/wiki?curid=738451,738451,0.6931471824645996,0,1
426853,"Lehigh, Oklahoma",Lehigh is a city of Coal County in the state of Oklahoma in the United States. 315 people were living in Lehigh as of 2000.,https://simple.wikipedia.org/wiki?curid=154971,154971,0.0,0,28
166787,"Rochester, New York","Rochester is the third-largest city in the U.S. state of New York. It has a little over 200,000 people living in it and over a million people living in the metropolitan area. It is on the southern shore of Lake Ontario. It is between the cities of Buffalo and Syracuse.",https://simple.wikipedia.org/wiki?curid=19444,19444,11.025815963745117,0,86
295010,Yeh Dil Aap Ka Huwa,"Yeh Dil Aap Ka Huwa () is a 2002 Pakistani Urdu movie starring Sana, Moammar Rana and Saleem Sheikh among others. It was directed by Javed Sheikh and ran successfully in theaters across Pakistan. The movie's soundtrack composed by Amjad Bobby was a success prior to its release.",https://simple.wikipedia.org/wiki?curid=147234,147234,2.4849066734313965,0,4
438062,United States Naval Research Laboratory,"The United States Naval Research Laboratory (NRL) is the corporate research laboratory for the United States Navy and the United States Marine Corps. It conducts basic scientific research, applied research, technological development and prototyping.",https://simple.wikipedia.org/wiki?curid=705273,705273,0.0,0,16
349597,The Brittas Empire,Chris Barrie plays Gordon Brittas. He is the well-meaning but incompetent manager of Whitbury New Town Leisure Centre.,https://simple.wikipedia.org/wiki?curid=735013,735013,1.3862943649291992,0,4
331320,Kurt Masur,Kurt Masur (18 July 1927 – 19 December 2015) was a German conductor. He conducted many of the world’s leading orchestras. He especially likes conducting German Romantic music.,https://simple.wikipedia.org/wiki?curid=109156,109156,1.3862943649291992,0,31
125179,Curry,"Curry (from Tamil ""kari"") is the English word for any of a general variety of spiced dishes, best known in Indian, Bangladeshi, Sri Lankan, Indonesian, Malaysian, Pakistani, Thai, and other South Asian and Southeast Asian cuisines, though curry has been adopted into many other cuisines. Curry first came from India. The idea of curry was later brought to the West by British colonialists in India from the 18th century. Dishes that are often called curries in Europe and America are rarely called curries in the native language.",https://simple.wikipedia.org/wiki?curid=61045,61045,19.643686294555664,0,67
420036,Malviès,Malviès is a commune of 369 people (2017). It is in the region Occitanie in the Aude department in the south of France.,https://simple.wikipedia.org/wiki?curid=756406,756406,0.0,0,36
383774,Dry county,"A dry county is a county in the United States whose government does not allow the sale of any kind of alcoholic beverages. Some don't allow off-premises sales, some don't allow on-premises sale, and some don't allow both. Many dry counties exist in the United States. Most of them in the South. Some smaller jurisdictions also exist, such as cities, towns, and townships, which don't allow alcohol to be sold. These are known as dry cities, dry towns, or dry townships. Dry jurisdictions can be contrasted with ""wet"" (minimal alcohol prohibitions) and ""moist"" (fewer prohibitions than ""dry"" but more than ""wet"").",https://simple.wikipedia.org/wiki?curid=705500,705500,0.6931471824645996,0,14
271341,Suvra Mukherjee,"Suvra Mukherjee (September 17, 1940 – August 18, 2015) was the First Lady of India from 2012 until her death in 2015. She was the wife of Indian President Pranab Mukherjee from 1957 until her death in 2015.",https://simple.wikipedia.org/wiki?curid=511810,511810,3.178053855895996,0,4
22097,Zucchini,"The plant has three names in English, all of them meaning 'small marrow': ""zucchini"" (an Italian loanword), ""courgette"" (a French loanword), and ""baby marrow"" (South African English). ""Zucchini"" and ""courgette"" are doublets, both descending from the Latin .",https://simple.wikipedia.org/wiki?curid=46892,46892,192.103759765625,1,49
101403,Deez Nuts (satirist),Olson also supported Vermont Senator Bernie Sanders for the Democratic nomination and Ohio Governor John Kasich for the Republican nomination.,https://simple.wikipedia.org/wiki?curid=916106,916106,28.744213104248047,3,3
28492,New South Wales,"New South Wales was founded (begun) in 1788, by the British who set up a small colony which became known as Sydney Town, and grew into the city of Sydney. The British colony of New South Wales originally included more than half of the Australian mainland, as well as New Zealand, Lord Howe Island and Norfolk Island. During the 19th century large areas were separated to form the British colonies of Tasmania, South Australia, Victoria, Queensland and New Zealand.",https://simple.wikipedia.org/wiki?curid=18812,18812,151.21595764160156,2,129
362156,Ted Tanouye,"Tanouye volunteered to be part of the all-""Nisei"" 442nd Regimental Combat Team. This army unit was mostly made up of Japanese Americans from Hawaii and the mainland.",https://simple.wikipedia.org/wiki?curid=377711,377711,1.0986123085021973,3,2
369710,Obertraubling,"In 1972 the previously independent municipalities Niedertraubling, Gebelkofen and Oberhinkofen joined with Obertraubling and became one municipality.",https://simple.wikipedia.org/wiki?curid=897747,897747,0.6931471824645996,1,34
71388,Triceratops,"""Triceratops"" teeth were arranged in groups called batteries, of 36 to 40 tooth columns, in each side of each jaw with 3 to 5 stacked teeth per column, depending on the size of the animal. This gives a range of 432 to 800 teeth, of which only a fraction were in use at any given time (tooth replacement was continuous and occurred throughout the life of the animal). The great size and numerous teeth of ""Triceratops"" suggests that they ate large volumes of fibrous plant material, such as palms and cycads.",https://simple.wikipedia.org/wiki?curid=21679,21679,50.207828521728516,12,73
246070,Myopathy,"Muscular disease can be classified as neuromuscular or musculoskeletal in nature. Some conditions, such as myositis, can be considered both neuromuscular and musculoskeletal.",https://simple.wikipedia.org/wiki?curid=596642,596642,4.158883094787598,1,27
241340,Lab Rats,Lab Rats (Lab Rats: Bionic Island since the fourth season) is an American television series by It's a Laugh Productions and Disney XD. It first started in 2012. The show is about a teenager named Leo who discovers three teens with bionic powers in the basement (lab) of his home. The show had 90 episodes in 5 seasons.,https://simple.wikipedia.org/wiki?curid=453139,453139,4.430816650390625,0,20
282362,A1 autoroute,"The A1 is an autoroute (motorway) in France. It is the busiest autoroute in Europe. Over 180,000 vehicles use it every day, including over 63,000 lorries. It connects Paris and Lille. It also passes next to Paris' Charles de Gaulle airport. The autoroute is long. It is the main road linking Paris to Belgium and the Netherlands. The A26 autoroute joins the A1 autoroute near Arras. This also makes the A1 a link to Calais and England.",https://simple.wikipedia.org/wiki?curid=768629,768629,2.7725887298583984,0,18
51458,Chinese mythology,"Buddhism originated in India as a belief of rebirth or reincarnation. Being would be reborn in different forms based on the lessons they learned while alive. In order to escape the endless cycle, one must reach Nirvana or enlightenment. Reaching Nirvana is the ultimate goal of a Buddhist.",https://simple.wikipedia.org/wiki?curid=276798,276798,76.36177825927734,5,49
144062,President of the European Commission,"The President of the Commission also represents the EU abroad, together with the President of the European Council and the High Representative of the Union for Foreign Affairs and Security Policy.",https://simple.wikipedia.org/wiki?curid=647274,647274,14.961555480957031,1,46
329711,Notre-Dame-des-Landes,Notre-Dame-des-Landes is a commune. It is in the Pays de la Loire region in the Loire-Atlantique department in western France.,https://simple.wikipedia.org/wiki?curid=827196,827196,1.3862943649291992,0,36
113409,Kurt Angle,"Angle won a gold medal at the 1996 Summer Olympics, winning with a broken neck. He is the only Olympic gold medalist in professional wrestling history. He wrestled for the WWE and WWF from 1998 to 2006 .",https://simple.wikipedia.org/wiki?curid=208990,208990,23.632671356201172,2,42
207259,Saint Alban,The bones of Alban were kept in a shrine in St Albans Abbey. They were stolen during the 19th century.,https://simple.wikipedia.org/wiki?curid=208657,208657,6.643789768218994,2,30
138349,Felipe Calderón,Calderón is Chairperson of Global Commission for the Economy and Climate which issued The New Climate Economy Report.,https://simple.wikipedia.org/wiki?curid=396264,396264,16.295734405517578,2,65
74643,Royal Navy,"""This is not a complete list of all Royal Navy vessels. It is a simplified version of only the major units for simplicity. """,https://simple.wikipedia.org/wiki?curid=40810,40810,47.2529182434082,10,62
316904,Province of L'Aquila,"There are 301,910 persons living in the province (January 2017), for a population density of inhabitants/km².",https://simple.wikipedia.org/wiki?curid=109892,109892,2.079441547393799,5,0
440886,Cave-dwelling frog,The cave-dwelling frog lives in caves and between large rocks in sandstone canyons in the Kimberly region. It is green to reddish-brown in color.,https://simple.wikipedia.org/wiki?curid=764789,764789,0.0,0,14
163726,User experience design,"Human–computer interaction mostly refers to the design, evaluation, and implementation of interactive computing systems for people's use. It is a 3-in-1 process that combines research and getting ready to design, design and testing.",https://simple.wikipedia.org/wiki?curid=832454,832454,11.495820045471191,8,14
339083,Boris Kokorev,"Boris Borisovich Kokorev (, 20 April 1959 – 22 October 2018) was a Russian competitive pistol shooter. He won a gold medal in the Men's 50 Metre event at the 1996 Summer Olympics in Atlanta, Georgia. He was born in Tbilisi.",https://simple.wikipedia.org/wiki?curid=663549,663549,1.3862943649291992,0,16
395355,Guido Quaroni,"Guido Quaroni (born November 9, 1967) is an Italian voice actor who is known for his voice role as Guido in ""Cars"" and in ""Cars 2"".",https://simple.wikipedia.org/wiki?curid=366088,366088,0.6931471824645996,0,6
271840,Khambana Kao Phaba (painting),"In July of 2019, the painting was introduced as the ""Exhibit of the Month"" of the Indira Gandhi Rashtriya Manav Sangrahalaya (IGRMS) by RK Chaturvedi, AS&FA, Union Ministry of Culture of India. The exhibition was curated by Nongmaithem Sakamacha. Sakamacha was the Museum Associate of Indira Gandhi Rashtriya Manav Sangrahalaya (IGRMS), Bhopal, India.",https://simple.wikipedia.org/wiki?curid=906511,906511,3.178053855895996,4,1
335053,Stephen Synnott,"Stephen P. Synnott is an American astronomer. He is also a scientist for the Voyager program. He discovered several moons of Jupiter, Saturn, Uranus, and Neptune.",https://simple.wikipedia.org/wiki?curid=439452,439452,1.3862943649291992,0,23
136789,Modern evolutionary synthesis,"Several discoveries in earth sciences and biology have arisen since the synthesis. Listed here are some of those topics which are relevant to the evolutionary synthesis, and which seem soundly based.",https://simple.wikipedia.org/wiki?curid=116466,116466,16.68877601623535,5,36
220043,Neolithic British Isles,"During the Mesolithic, Britain was still attached by the landmass of Doggerland to the rest of continental Europe.",https://simple.wikipedia.org/wiki?curid=324365,324365,5.662960529327393,5,3
279727,Alliance for the Future of Austria,"In the Austrian legislative election 2008 campaign, the ÖVP saw the lowering of brokerage commissions and the charges for arrears letters of debt collection agencies and winter fuel payments for lower-income households as appropriate economic recovery measures and the Greens sought to facilitate the changeover to renewable energy in order to reduce energy prices.",https://simple.wikipedia.org/wiki?curid=134406,134406,2.7725887298583984,4,28
265589,M*A*S*H,"The movie won the Golden Palm award that year, which is the highest award at the Cannes Film Festival in Cannes, France. The movie was also a big hit with young people for its anti-establishment, wild feel. This was especially true because it was really seen to be about criticizing the Vietnam War that was going on at the time. That theme was only hidden somewhat by the setting of the movie during the earlier and less controversial Korean War.",https://simple.wikipedia.org/wiki?curid=7484,7484,3.465735912322998,3,5
